Date,District,Price,year,month,cpi_monthly_avg,cpi_index,cum_price_level,population,pop_growth_rate,hcm_spatial_cost_index,real_price,population_millions,affordability_index
2021-05-21,District 6,104.94,2021,5,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.77925397186787,98.935098,105.00286969545681
2021-05-24,District 6,105.87,2021,5,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.61920733754195,98.935098,105.93342685971044
2021-05-25,District 6,105.95,2021,5,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.69146139050316,98.935098,106.01347478781827
2021-05-26,District 6,104.83,2021,5,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.67990464904621,98.935098,104.89280379430852
2021-05-27,District 6,108.51,2021,5,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.0035910852619,98.935098,108.57500848726909
2021-05-28,District 6,105.39,2021,5,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.18568301977469,98.935098,105.4531392910634
2021-05-31,District 6,108.71,2021,5,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.18422621766491,98.935098,108.77512830753867
2021-06-01,District 6,106.64,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.3146525972936,98.935098,106.70388816774836
2021-06-02,District 6,105.03,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.86053978144923,98.935098,105.09292361457811
2021-06-03,District 6,105.45,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.23987355949559,98.935098,105.51317523714428
2021-06-04,District 6,107.27,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.88365326436313,98.935098,107.33426560159758
2021-06-07,District 6,105.53,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.3121276124568,98.935098,105.5932231652521
2021-06-08,District 6,106.7,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.36884313701451,98.935098,106.76392411382925
2021-06-09,District 6,108.26,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.77779716975812,98.935098,108.3248587119321
2021-06-10,District 6,108.22,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.7416701432775,98.935098,108.28483474787815
2021-06-11,District 6,107.55,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.13654244972737,98.935098,107.61443334997503
2021-06-14,District 6,104.93,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.77022221524773,98.935098,104.99286370444332
2021-06-15,District 6,106.95,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.5946370525183,98.935098,107.01407388916624
2021-06-16,District 6,107.02,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.65785934885935,98.935098,107.08411582626059
2021-06-17,District 6,104.77,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.6257141093253,98.935098,104.83276784822763
2021-06-18,District 6,104.11,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.02961817239532,98.935098,104.17237244133797
2021-06-21,District 6,104.11,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.02961817239532,98.935098,104.17237244133797
2021-06-22,District 6,108.95,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.40098837654855,98.935098,109.01527209186219
2021-06-23,District 6,106.37,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.07079516854952,98.935098,106.43372641038442
2021-06-24,District 6,104.51,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.39088843720137,98.935098,104.57261208187718
2021-06-25,District 6,108.52,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.01262284188203,98.935098,108.58501447828255
2021-06-28,District 6,106.85,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.50431948631677,98.935098,106.91401397903144
2021-06-29,District 6,106.05,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.78177895670467,98.935098,106.11353469795306
2021-06-30,District 6,108.13,2021,6,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.66038433369614,98.935098,108.19478082875685
2021-07-01,District 6,106.93,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.57657353927799,98.935098,106.9940619071393
2021-07-02,District 6,108.18,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.7055431167969,98.935098,108.24481078382426
2021-07-05,District 6,107.71,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.28105055564978,98.935098,107.77452920619068
2021-07-06,District 6,105.33,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.13149248005378,98.935098,105.3931033449825
2021-07-07,District 6,108.57,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.0577816249828,98.935098,108.63504443334995
2021-07-08,District 6,106.65,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.32368435391375,98.935098,106.71389415876185
2021-07-09,District 6,108.8,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.26551202724627,98.935098,108.86518222666
2021-07-12,District 6,107.68,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.25395528578935,98.935098,107.74451123315028
2021-07-13,District 6,106.59,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.26949381419284,98.935098,106.65385821268096
2021-07-14,District 6,104.23,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.13799925183713,98.935098,104.29244433349973
2021-07-15,District 6,107.15,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.77527218492132,98.935098,107.21419370943583
2021-07-16,District 6,104.52,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.39992019382152,98.935098,104.58261807289064
2021-07-19,District 6,105.1,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.92376207779029,98.935098,105.16296555167246
2021-07-20,District 6,108.1,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.63328906383569,98.935098,108.16476285571642
2021-07-21,District 6,108.34,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.85005122271933,98.935098,108.40490664003993
2021-07-22,District 6,105.7,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.46566747499938,98.935098,105.76332501248127
2021-07-23,District 6,104.4,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.29153911437972,98.935098,104.46254618072889
2021-07-26,District 6,104.98,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.81538099834849,98.935098,105.04289365951071
2021-07-27,District 6,109.0,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.44614715964931,98.935098,109.06530204692959
2021-07-28,District 6,107.08,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.71204988858025,98.935098,107.14415177234147
2021-07-29,District 6,108.71,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.18422621766491,98.935098,108.77512830753867
2021-07-30,District 6,106.05,2021,7,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.78177895670467,98.935098,106.11353469795306
2021-08-02,District 6,106.38,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.07982692516966,98.935098,106.44373240139788
2021-08-03,District 6,106.65,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.32368435391375,98.935098,106.71389415876185
2021-08-04,District 6,107.54,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.12751069310723,98.935098,107.60442735896154
2021-08-05,District 6,107.81,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.3713681218513,98.935098,107.87458911632551
2021-08-06,District 6,105.02,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.85150802482909,98.935098,105.08291762356463
2021-08-09,District 6,107.18,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.80236745478177,98.935098,107.24421168247629
2021-08-10,District 6,104.69,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.55346005636409,98.935098,104.7527199201198
2021-08-11,District 6,106.56,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.24239854433239,98.935098,106.62384023964053
2021-08-12,District 6,104.5,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.38185668058122,98.935098,104.5626060908637
2021-08-13,District 6,108.08,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.61522555059538,98.935098,108.14475087368945
2021-08-16,District 6,107.45,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.04622488352585,98.935098,107.51437343984023
2021-08-17,District 6,104.97,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,94.80634924172833,98.935098,105.03288766849724
2021-08-18,District 6,105.63,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.40244517865831,98.935098,105.6932830753869
2021-08-19,District 6,108.82,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.28357554048658,98.935098,108.88519420868694
2021-08-20,District 6,107.93,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.47974920129312,98.935098,107.99466100848727
2021-08-23,District 6,107.67,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.24492352916918,98.935098,107.73450524213679
2021-08-24,District 6,108.25,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.76876541313796,98.935098,108.31485272091861
2021-08-25,District 6,105.83,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.58308031106134,98.935098,105.8934028956565
2021-08-26,District 6,105.2,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.0140796439918,98.935098,105.26302546180727
2021-08-27,District 6,106.22,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.93531881924724,98.935098,106.2836365451822
2021-08-30,District 6,106.99,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.6307640789989,98.935098,107.05409785322016
2021-08-31,District 6,108.84,2021,8,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.30163905372689,98.935098,108.90520619071391
2021-09-01,District 6,107.32,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.92881204746388,98.935098,107.38429555666498
2021-09-06,District 6,105.72,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.48373098823967,98.935098,105.78333699450822
2021-09-07,District 6,108.06,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.59716203735509,98.935098,108.1247388916625
2021-09-08,District 6,108.07,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.60619379397524,98.935098,108.13474488267596
2021-09-09,District 6,108.63,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.1119721647037,98.935098,108.69508037943083
2021-09-10,District 6,106.09,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.81790598318528,98.935098,106.15355866200697
2021-09-13,District 6,109.8,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,99.1686876892614,98.935098,109.86578132800797
2021-09-14,District 6,108.84,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.30163905372689,98.935098,108.90520619071391
2021-09-15,District 6,105.78,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.53792152796059,98.935098,105.84337294058909
2021-09-16,District 6,107.31,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.91978029084373,98.935098,107.37428956565151
2021-09-17,District 6,109.17,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.59968702219189,98.935098,109.23540389415875
2021-09-20,District 6,109.23,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.6538775619128,98.935098,109.29543984023964
2021-09-21,District 6,107.63,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.20879650268857,98.935098,107.69448127808286
2021-09-22,District 6,108.36,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.86811473595962,98.935098,108.42491862206688
2021-09-23,District 6,109.68,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,99.0603066098196,98.935098,109.74570943584622
2021-09-24,District 6,105.97,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.70952490374346,98.935098,106.03348676984521
2021-09-27,District 6,107.74,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.30814582551024,98.935098,107.80454717923114
2021-09-28,District 6,108.78,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.24744851400598,98.935098,108.84517024463302
2021-09-29,District 6,105.34,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.14052423667393,98.935098,105.40310933599599
2021-09-30,District 6,106.88,2021,9,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,96.53141475617723,98.935098,106.94403195207187
2021-10-01,District 6,108.97,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.41905188978885,98.935098,109.03528407388916
2021-10-04,District 6,106.27,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,95.980477602348,98.935098,106.3336665002496
2021-10-05,District 6,107.85,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.4074951483319,98.935098,107.91461308037941
2021-10-06,District 6,107.57,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.15460596296766,98.935098,107.63444533200197
2021-10-07,District 6,107.89,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.44362217481252,98.935098,107.95463704443333
2021-10-08,District 6,109.47,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.87063972079642,98.935098,109.53558362456315
2021-10-11,District 6,109.38,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.78935391121506,98.935098,109.44552970544181
2021-10-12,District 6,108.65,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,98.13003567794402,98.935098,108.7150923614578
2021-10-13,District 6,108.21,2021,10,100.15,99.94012573595451,1.1072043258659539,98935098.0,0.008726693106593908,98.98,97.73263838665734,98.935098,108.27482875686468
